,Site,Bout,Date,Duration,SampRate,Stereo,BIO,ACI,NDSI,ADI,AEI,H,M
847,AR-3B,Bout_5,MINI2_20220426_195500.wav,300,24000,FALSE,100.3294024,9461.792362,0.994115063,2.221212,0.293823,0.871653131,7.56E-06
848,AR-3B,Bout_5,MINI2_20220426_205500.wav,300,24000,FALSE,83.2194637,9617.133609,0.999484266,1.938726,0.48782,0.793097986,1.95E-05
849,AR-3B,Bout_5,MINI2_20220427_044800.wav,300,24000,FALSE,54.23159154,9688.800517,0.98641921,2.262296,0.236091,0.834875021,2.44E-06
850,AR-3B,Bout_5,MINI2_20220427_054800.wav,300,24000,FALSE,80.32970966,10495.99461,-0.501830087,1.834196,0.552299,0.794865352,4.33E-06
851,AR-3B,Bout_5,MINI2_20220427_064800.wav,300,24000,FALSE,80.7817304,9859.339235,0.868188569,2.125893,0.356207,0.868847665,3.55E-06
852,AR-3B,Bout_5,MINI2_20220427_074800.wav,300,24000,FALSE,98.14649623,9794.631871,0.952343769,2.236887,0.268652,0.873923079,5.36E-06
853,AR-3B,Bout_5,MINI2_20220427_084800.wav,300,24000,FALSE,94.06072342,9045.471351,0.98677164,2.37417,0.090843,0.875467554,5.44E-06
854,AR-3B,Bout_5,MINI2_20220427_165600.wav,300,24000,FALSE,43.83827434,9173.773605,0.171354694,2.384213,0.092801,0.922415713,1.67E-06
855,AR-3B,Bout_5,MINI2_20220427_175600.wav,300,24000,FALSE,44.89927335,9016.955377,0.974620068,2.378515,0.112144,0.890332132,3.34E-06
856,AR-3B,Bout_5,MINI2_20220427_185600.wav,300,24000,FALSE,67.51528441,9235.870988,0.177736944,2.226284,0.322368,0.914530293,8.05E-06
857,AR-3B,Bout_5,MINI2_20220427_195600.wav,300,24000,FALSE,96.95693053,9413.624932,0.985318842,1.720383,0.604988,0.860723156,6.73E-06
858,AR-3B,Bout_5,MINI2_20220427_205600.wav,300,24000,FALSE,91.72019645,9553.921524,0.999912473,1.888843,0.514931,0.767310592,2.74E-05
859,AR-3B,Bout_5,MINI2_20220428_044700.wav,300,24000,FALSE,73.38681918,10254.03205,0.995995877,2.134585,0.391924,0.840655418,5.14E-06
860,AR-3B,Bout_5,MINI2_20220428_054700.wav,300,24000,FALSE,62.84638803,9518.011461,0.994377945,2.321141,0.175177,0.807009641,4.39E-06
861,AR-3B,Bout_5,MINI2_20220428_064700.wav,300,24000,FALSE,108.8599964,10109.35798,-0.536078013,1.628496,0.623334,0.869058973,4.49E-06
862,AR-3B,Bout_5,MINI2_20220428_074700.wav,300,24000,FALSE,90.32367532,9241.810879,0.888180612,2.094615,0.40132,0.892272008,6.43E-06
863,AR-3B,Bout_5,MINI2_20220428_084700.wav,300,24000,FALSE,92.71203287,9072.716103,0.9337358,2.119135,0.402995,0.859181398,7.04E-06
864,AR-3B,Bout_5,MINI2_20220428_165600.wav,300,24000,FALSE,79.50367641,9176.033225,0.581556188,2.391249,0.065621,0.914630233,8.56E-06
865,AR-3B,Bout_5,MINI2_20220428_175600.wav,300,24000,FALSE,74.34120595,9122.888155,0.248121368,2.386022,0.085103,0.922111014,1.22E-05
866,AR-3B,Bout_5,MINI2_20220428_185600.wav,300,24000,FALSE,85.5215566,9109.717401,0.778066009,2.062224,0.436114,0.885097366,9.73E-06
867,AR-3B,Bout_5,MINI2_20220428_195600.wav,300,24000,FALSE,89.10831437,9235.757732,0.764413464,2.294709,0.199296,0.896981954,7.10E-06
868,AR-3B,Bout_5,MINI2_20220428_205600.wav,300,24000,FALSE,85.58504588,9584.194593,0.970559892,2.262045,0.221604,0.873272908,1.34E-05
869,AR-3B,Bout_5,MINI2_20220429_044600.wav,300,24000,FALSE,80.98156435,9990.753199,0.99604318,2.288849,0.203698,0.81371868,7.07E-06
870,AR-3B,Bout_5,MINI2_20220429_054600.wav,300,24000,FALSE,86.31596322,10244.48077,0.825889224,2.28487,0.247724,0.838306762,7.61E-06
871,AR-3B,Bout_5,MINI2_20220429_064600.wav,300,24000,FALSE,82.75848114,9625.901914,0.964021963,2.17425,0.319787,0.838513474,7.83E-06
872,AR-3B,Bout_5,MINI2_20220429_074600.wav,300,24000,FALSE,97.74413443,9522.533338,0.957279167,2.123645,0.391309,0.86805534,7.28E-06
873,AR-3B,Bout_5,MINI2_20220429_084600.wav,300,24000,FALSE,86.23902146,9142.264754,0.733901479,2.373276,0.090823,0.91071353,6.17E-06
874,AR-4A,Bout_5,MINI8_20220425_165400.wav,300,24000,FALSE,40.50994617,9112.620919,-0.727033467,1.032458,0.78327,0.752269896,1.34E-05
875,AR-4A,Bout_5,MINI8_20220425_175400.wav,300,24000,FALSE,42.44057303,9138.284074,-0.036142923,1.611147,0.646659,0.824810668,1.20E-05
876,AR-4A,Bout_5,MINI8_20220425_185400.wav,300,24000,FALSE,84.94037643,9073.989257,-0.473851862,1.827707,0.571841,0.783777388,1.41E-05
877,AR-4A,Bout_5,MINI8_20220425_195400.wav,300,24000,FALSE,98.2180698,9124.650879,-0.301474206,1.383153,0.718787,0.76301131,1.65E-05
878,AR-4A,Bout_5,MINI8_20220425_205400.wav,300,24000,FALSE,97.31434816,10439.63543,0.885760975,1.824483,0.543347,0.774326465,2.47E-05
879,AR-4A,Bout_5,MINI8_20220426_044800.wav,300,24000,FALSE,83.77412409,9648.188044,-0.675042371,1.051913,0.790267,0.684420209,2.25E-05
880,AR-4A,Bout_5,MINI8_20220426_054800.wav,300,24000,FALSE,89.56650312,9868.879084,-0.801295623,1.292202,0.734832,0.68704138,3.49E-05
881,AR-4A,Bout_5,MINI8_20220426_064800.wav,300,24000,FALSE,83.75118056,9326.542552,-0.709561116,1.265475,0.737632,0.695197358,2.13E-05
882,AR-4A,Bout_5,MINI8_20220426_074800.wav,300,24000,FALSE,91.26549719,9599.688122,-0.870728893,1.374843,0.715431,0.686237483,3.19E-05
883,AR-4A,Bout_5,MINI8_20220426_084800.wav,300,24000,FALSE,92.14570362,9178.048107,-0.001684145,2.205735,0.320837,0.81439238,8.05E-06
884,AR-4A,Bout_5,MINI8_20220426_165400.wav,300,24000,FALSE,36.58833928,9326.764609,0.429542317,2.383748,0.089237,0.929937753,1.93E-05
885,AR-4A,Bout_5,MINI8_20220426_175400.wav,300,24000,FALSE,43.17941624,9307.848013,0.477968907,2.394884,0.039235,0.937623009,1.86E-05
886,AR-4A,Bout_5,MINI8_20220426_185400.wav,300,24000,FALSE,45.62454361,9275.476268,0.286481716,2.389861,0.068233,0.932250397,1.96E-05
887,AR-4A,Bout_5,MINI8_20220426_195400.wav,300,24000,FALSE,94.83646051,9063.013272,-0.01212458,1.290373,0.736866,0.755102661,1.53E-05
888,AR-4A,Bout_5,MINI8_20220426_205400.wav,300,24000,FALSE,102.9999267,9951.795542,0.782784046,1.822609,0.54483,0.787809502,2.61E-05
889,AR-4A,Bout_5,MINI8_20220427_044800.wav,300,24000,FALSE,76.12625281,10110.68435,0.181183174,1.401758,0.706263,0.73707351,1.19E-05
890,AR-4A,Bout_5,MINI8_20220427_054800.wav,300,24000,FALSE,86.25939475,10436.24478,-0.51001289,1.495278,0.678911,0.744122816,1.59E-05
891,AR-4A,Bout_5,MINI8_20220427_064800.wav,300,24000,FALSE,82.43822441,9708.841911,-0.355646218,1.545538,0.662973,0.738377685,1.26E-05
892,AR-4A,Bout_5,MINI8_20220427_074800.wav,300,24000,FALSE,91.07399286,9233.101946,-0.758643803,1.921862,0.48845,0.753241342,1.36E-05
893,AR-4A,Bout_5,MINI8_20220427_084800.wav,300,24000,FALSE,106.0681468,9569.40765,0.89522372,1.891466,0.530626,0.901076116,3.51E-06
894,AR-4A,Bout_5,MINI8_20220427_165500.wav,300,24000,FALSE,45.04107047,9292.798511,-0.838308995,1.936669,0.500008,0.839253552,5.62E-06
895,AR-4A,Bout_5,MINI8_20220427_175500.wav,300,24000,FALSE,57.75434007,9141.496374,0.185985615,2.095051,0.417544,0.82591421,6.48E-06
896,AR-4A,Bout_5,MINI8_20220427_185500.wav,300,24000,FALSE,48.23477043,9069.66612,-0.638438018,1.763467,0.596784,0.770642543,1.32E-05
897,AR-4A,Bout_5,MINI8_20220427_195500.wav,300,24000,FALSE,94.81472933,9121.497375,-0.543080809,1.544699,0.664026,0.758870921,1.40E-05
898,AR-4A,Bout_5,MINI8_20220427_205500.wav,300,24000,FALSE,112.096425,9269.050375,0.755609011,2.12837,0.352232,0.822322774,2.07E-05
899,AR-4A,Bout_5,MINI8_20220428_044700.wav,300,24000,FALSE,93.36178251,9555.600859,-0.286097367,1.5323,0.664153,0.716480827,2.36E-05
900,AR-4A,Bout_5,MINI8_20220428_054700.wav,300,24000,FALSE,95.32048427,9382.470636,-0.630334018,1.421645,0.695696,0.697971975,3.07E-05
901,AR-4A,Bout_5,MINI8_20220428_064700.wav,300,24000,FALSE,97.37897994,9317.365331,-0.708758813,1.281097,0.738887,0.689760373,3.20E-05
902,AR-4A,Bout_5,MINI8_20220428_074700.wav,300,24000,FALSE,106.0908162,8961.605152,-0.856782982,1.074744,0.777769,0.679324092,4.08E-05
903,AR-4A,Bout_5,MINI8_20220428_084700.wav,300,24000,FALSE,97.66933894,9008.847282,-0.04408983,1.54622,0.673648,0.792528208,1.15E-05
904,AR-4A,Bout_5,MINI8_20220428_165600.wav,300,24000,FALSE,69.73956609,9060.762308,-0.409808125,2.203183,0.331689,0.828111654,1.75E-05
905,AR-4A,Bout_5,MINI8_20220428_175600.wav,300,24000,FALSE,74.12733456,9039.939679,-0.378689381,2.178991,0.354678,0.81636827,2.00E-05
906,AR-4A,Bout_5,MINI8_20220428_185600.wav,300,24000,FALSE,75.83571941,9030.4904,-0.460592203,1.292474,0.7316,0.789210149,1.91E-05
907,AR-4A,Bout_5,MINI8_20220428_195600.wav,300,24000,FALSE,86.26153895,9133.419565,-0.194077302,1.763069,0.590279,0.79443056,2.03E-05
908,AR-4A,Bout_5,MINI8_20220428_205600.wav,300,24000,FALSE,100.761806,9857.382112,0.644309209,1.925484,0.501662,0.797153882,2.26E-05
909,AR-4A,Bout_5,MINI8_20220429_044600.wav,300,24000,FALSE,97.58097672,10160.89434,0.268410827,1.630583,0.623895,0.745494116,2.19E-05
910,AR-4A,Bout_5,MINI8_20220429_054600.wav,300,24000,FALSE,96.45131227,9771.074804,0.354150276,1.569418,0.645819,0.738229114,2.48E-05
911,AR-4A,Bout_5,MINI8_20220429_064600.wav,300,24000,FALSE,97.39583116,9211.285171,-0.865736984,1.332073,0.730435,0.687012736,3.60E-05
912,AR-4A,Bout_5,MINI8_20220429_074600.wav,300,24000,FALSE,106.2790167,9475.359571,-0.157461651,1.279203,0.741623,0.721226204,2.71E-05
913,AR-4A,Bout_5,MINI8_20220429_084600.wav,300,24000,FALSE,82.01097924,9252.262514,-0.531034426,1.905207,0.531003,0.769865181,1.99E-05
914,AR-4B,Bout_5,39GC_0+1_20220425_155400.wav,300,24000,FALSE,35.33147081,9782.185622,-0.085312892,2.181886,0.345712,0.824541233,1.93E-05
915,AR-4B,Bout_5,39GC_0+1_20220425_165400.wav,300,24000,FALSE,55.96942691,10095.34146,0.3329192,1.436791,0.695097,0.813979973,2.23E-05
916,AR-4B,Bout_5,39GC_0+1_20220425_175400.wav,300,24000,FALSE,31.25507895,9363.735539,-0.184622589,2.168337,0.373521,0.81886575,2.16E-05
917,AR-4B,Bout_5,39GC_0+1_20220425_185400.wav,300,24000,FALSE,47.06803792,9303.33966,-0.293269795,1.696872,0.619123,0.791918945,2.66E-05
918,AR-4B,Bout_5,39GC_0+1_20220425_195400.wav,300,24000,FALSE,52.71069058,8966.700112,-0.347745368,1.58829,0.660985,0.787653171,3.03E-05
919,AR-4B,Bout_5,39GC_0+1_20220426_034800.wav,300,24000,FALSE,51.84143163,9187.825335,-0.646119477,1.258307,0.742777,0.731404282,4.12E-05
920,AR-4B,Bout_5,39GC_0+1_20220426_044800.wav,300,24000,FALSE,53.18513618,9193.691215,-0.6617514,1.272953,0.739828,0.72862197,4.98E-05
921,AR-4B,Bout_5,39GC_0+1_20220426_054800.wav,300,24000,FALSE,57.65762927,9914.094848,-0.365548461,1.544586,0.670436,0.746111212,4.94E-05
922,AR-4B,Bout_5,39GC_0+1_20220426_064800.wav,300,24000,FALSE,67.67781302,9576.786191,-0.438982992,1.386863,0.706803,0.750645037,5.17E-05
923,AR-4B,Bout_5,39GC_0+1_20220426_074800.wav,300,24000,FALSE,74.61628843,9811.573485,-0.015066377,1.799698,0.532427,0.770074265,6.32E-05
924,AR-4B,Bout_5,39GC_0+1_20220426_155500.wav,300,24000,FALSE,53.3442863,9336.983423,-0.128813716,2.364671,0.140158,0.885536571,2.88E-05
925,AR-4B,Bout_5,39GC_0+1_20220426_165500.wav,300,24000,FALSE,42.35866216,9888.182762,-0.072666347,2.317792,0.22012,0.85358841,3.06E-05
926,AR-5A,Bout_5,10GC_0+1_20220425_155400.wav,300,24000,FALSE,46.29740729,9139.278829,-0.287370419,2.082594,0.434672,0.843974844,1.69E-05
927,AR-5A,Bout_5,10GC_0+1_20220425_165400.wav,300,24000,FALSE,47.41403361,9118.700891,-0.120619779,2.102456,0.422879,0.857899051,1.73E-05
928,AR-5A,Bout_5,10GC_0+1_20220425_175400.wav,300,24000,FALSE,45.79983074,9097.815475,-0.179905248,2.324173,0.216647,0.861918797,1.47E-05
929,AR-5A,Bout_5,10GC_0+1_20220425_185400.wav,300,24000,FALSE,44.29678511,9038.323112,-0.390082486,2.110859,0.42009,0.828376552,1.60E-05
930,AR-5A,Bout_5,10GC_0+1_20220425_195400.wav,300,24000,FALSE,47.84893521,8660.12301,0.520574069,2.242979,0.300091,0.851093848,1.82E-05
931,AR-5A,Bout_5,10GC_0+1_20220426_034800.wav,300,24000,FALSE,48.97337136,8984.618264,-0.611990994,1.507677,0.666669,0.764333107,2.82E-05
932,AR-5A,Bout_5,10GC_0+1_20220426_044800.wav,300,24000,FALSE,59.5135811,8994.092534,-0.585679055,1.492098,0.656592,0.761251851,4.35E-05
933,AR-5A,Bout_5,10GC_0+1_20220426_054800.wav,300,24000,FALSE,63.02260163,9607.863968,-0.208027735,1.618229,0.636105,0.785209885,3.38E-05
934,AR-5A,Bout_5,10GC_0+1_20220426_064800.wav,300,24000,FALSE,65.90139055,9216.869005,-0.5249798,1.57074,0.630332,0.787573336,4.40E-05
935,AR-5A,Bout_5,10GC_0+1_20220426_074800.wav,300,24000,FALSE,44.79441577,9483.580695,0.915258584,2.349171,0.175921,0.840690594,1.69E-05
936,AR-5A,Bout_5,10GC_0+1_20220426_155500.wav,300,24000,FALSE,48.53898015,9053.13062,-0.42469324,1.512932,0.68254,0.78394231,2.72E-05
937,AR-5A,Bout_5,10GC_0+1_20220426_165500.wav,300,24000,FALSE,48.65807448,9396.161004,-0.087245921,2.09478,0.425073,0.839887167,2.13E-05
938,AR-5A,Bout_5,10GC_0+1_20220426_175500.wav,300,24000,FALSE,41.08413911,9022.640206,-0.332507892,1.17058,0.765684,0.816942651,1.72E-05
939,AR-5A,Bout_5,10GC_0+1_20220426_185500.wav,300,24000,FALSE,43.57919049,9154.173496,-0.432796181,1.773084,0.592201,0.815790816,1.51E-05
940,AR-5A,Bout_5,10GC_0+1_20220426_195500.wav,300,24000,FALSE,41.22659177,8859.973358,0.543035323,1.762847,0.593236,0.843155373,1.68E-05
941,AR-5A,Bout_5,10GC_0+1_20220427_034800.wav,300,24000,FALSE,37.57157345,8971.361575,-0.506916896,2.267575,0.276568,0.808912966,1.59E-05
942,AR-5A,Bout_5,10GC_0+1_20220427_044800.wav,300,24000,FALSE,40.14240357,9018.541126,-0.515739543,2.069521,0.433865,0.803280282,1.76E-05
943,AR-5A,Bout_5,10GC_0+1_20220427_054800.wav,300,24000,FALSE,59.92152207,9470.354645,-0.242540092,1.605595,0.623546,0.792779808,2.95E-05
944,AR-5A,Bout_5,10GC_0+1_20220427_064800.wav,300,24000,FALSE,65.007674,9690.768271,0.052192098,1.945441,0.501101,0.845878465,1.99E-05
945,AR-5A,Bout_5,10GC_0+1_20220427_074800.wav,300,24000,FALSE,33.51417031,9211.587374,0.839364983,2.393237,0.051811,0.900488944,7.96E-06
946,AR-5A,Bout_5,10GC_0+1_20220427_155500.wav,300,24000,FALSE,36.8850753,8986.636926,-0.159957113,2.352918,0.167082,0.860811128,1.01E-05
947,AR-5A,Bout_5,10GC_0+1_20220427_165500.wav,300,24000,FALSE,32.46847411,9007.613619,-0.384623693,2.367388,0.138057,0.86952564,8.96E-06
948,AR-5A,Bout_5,10GC_0+1_20220427_175500.wav,300,24000,FALSE,48.81434869,9364.070279,0.055798825,2.363877,0.146765,0.885195845,1.10E-05
949,AR-5A,Bout_5,10GC_0+1_20220427_185500.wav,300,24000,FALSE,36.93557439,9054.240739,-0.252740854,1.719284,0.611232,0.844308621,1.20E-05
950,AR-5B,Bout_5,MINI6_20220425_165400.wav,300,24000,FALSE,64.9244427,9195.031019,-0.44291343,1.89301,0.53203,0.825989816,1.94E-05
951,AR-5B,Bout_5,MINI6_20220425_175400.wav,300,24000,FALSE,67.72747047,9227.009469,-0.622456053,2.044954,0.456192,0.805699033,1.70E-05
952,AR-5B,Bout_5,MINI6_20220425_185400.wav,300,24000,FALSE,74.27392432,9096.861649,-0.750600947,1.860972,0.556271,0.792273697,1.44E-05
953,AR-5B,Bout_5,MINI6_20220425_195400.wav,300,24000,FALSE,96.41781939,9712.90316,-0.258695976,1.606096,0.647575,0.750627557,1.68E-05
954,AR-5B,Bout_5,MINI6_20220425_205400.wav,300,24000,FALSE,85.23385951,8883.982234,-0.370864983,1.811541,0.531777,0.7681741,1.29E-05
955,AR-5B,Bout_5,MINI6_20220426_044900.wav,300,24000,FALSE,81.67217778,9332.978632,-0.924765484,1.297823,0.737518,0.691116714,2.01E-05
956,AR-5B,Bout_5,MINI6_20220426_054900.wav,300,24000,FALSE,87.59161419,9774.721315,-0.925169709,1.232598,0.750548,0.698277163,2.12E-05
957,AR-5B,Bout_5,MINI6_20220426_064900.wav,300,24000,FALSE,91.26340671,10674.3962,-0.685244094,1.470041,0.690877,0.733722527,1.74E-05
958,AR-5B,Bout_5,MINI6_20220426_074900.wav,300,24000,FALSE,103.5041733,9305.804485,-0.823799788,1.531553,0.664857,0.729712973,4.96E-05
959,AR-5B,Bout_5,MINI6_20220426_084900.wav,300,24000,FALSE,101.5203974,10832.24875,0.876119398,1.878037,0.522318,0.827177467,1.42E-05
960,AR-5B,Bout_5,MINI6_20220426_165500.wav,300,24000,FALSE,69.28053964,9316.427809,-0.783050631,1.784039,0.577772,0.752580756,2.74E-05
961,AR-5B,Bout_5,MINI6_20220426_175500.wav,300,24000,FALSE,70.38512572,9176.241661,-0.648444506,1.956479,0.499777,0.777802939,2.43E-05
962,AR-5B,Bout_5,MINI6_20220426_185500.wav,300,24000,FALSE,69.73088273,9276.910036,-0.755464431,1.395496,0.702591,0.76488567,1.89E-05
963,AR-5B,Bout_5,MINI6_20220426_195500.wav,300,24000,FALSE,86.64014935,9363.529034,-0.770441046,1.343154,0.717112,0.742613807,1.16E-05
964,AR-5B,Bout_5,MINI6_20220426_205500.wav,300,24000,FALSE,79.67190366,8655.782242,0.634215652,1.998758,0.456998,0.7973919,1.57E-05
965,AR-5B,Bout_5,MINI6_20220427_044800.wav,300,24000,FALSE,58.69839433,9042.277027,-0.901196768,0.901761,0.803625,0.701398797,8.92E-06
966,AR-5B,Bout_5,MINI6_20220427_054800.wav,300,24000,FALSE,77.42172367,9425.500382,-0.094945707,1.302871,0.731375,0.716851831,1.27E-05
967,AR-5B,Bout_5,MINI6_20220427_064800.wav,300,24000,FALSE,98.49861318,10174.18696,-0.029042086,1.745626,0.568111,0.759931834,1.46E-05
968,AR-5B,Bout_5,MINI6_20220427_074800.wav,300,24000,FALSE,98.46087313,9264.849313,-0.144174128,1.702673,0.596488,0.784764962,1.59E-05
969,AR-5B,Bout_5,MINI6_20220427_084800.wav,300,24000,FALSE,86.10411432,10214.68722,0.981712769,1.993334,0.455951,0.818042439,7.96E-06
970,AR-5B,Bout_5,MINI6_20220427_165500.wav,300,24000,FALSE,53.53083383,8918.021994,0.452321457,2.314012,0.22927,0.882254791,1.37E-05
971,AR-5B,Bout_5,MINI6_20220427_175500.wav,300,24000,FALSE,101.2845579,9656.282542,0.147236715,1.724679,0.608014,0.804292841,8.16E-06
972,AR-5B,Bout_5,MINI6_20220427_185500.wav,300,24000,FALSE,80.83575517,8885.983564,-0.35423185,1.72877,0.608319,0.787148158,1.50E-05
973,AR-5B,Bout_5,MINI6_20220427_195500.wav,300,24000,FALSE,91.08076649,9627.099815,0.030383941,1.743361,0.597883,0.77016254,1.13E-05
974,AR-5B,Bout_5,MINI6_20220427_205500.wav,300,24000,FALSE,85.01565618,8692.688501,0.391046214,1.680052,0.611101,0.776968894,1.37E-05
975,AR-5B,Bout_5,MINI6_20220428_044700.wav,300,24000,FALSE,78.04907931,9041.060414,-0.861513507,1.463733,0.672607,0.712565293,1.51E-05
976,AR-5B,Bout_5,MINI6_20220428_054700.wav,300,24000,FALSE,76.91153336,9187.655736,-0.744127129,1.289359,0.729956,0.699853365,1.79E-05
977,AR-5B,Bout_5,MINI6_20220428_064700.wav,300,24000,FALSE,89.21096178,11142.30213,-0.511657568,1.776122,0.577964,0.743464676,2.75E-05
978,AR-5B,Bout_5,MINI6_20220428_074700.wav,300,24000,FALSE,98.24352811,10097.14955,-0.337083844,1.535326,0.668241,0.758492477,3.01E-05
979,AR-5B,Bout_5,MINI6_20220428_084700.wav,300,24000,FALSE,100.9915752,10005.52681,0.506280797,1.424072,0.704597,0.785588111,1.99E-05
980,AR-5B,Bout_5,MINI6_20220428_165600.wav,300,24000,FALSE,40.26904001,9554.468552,-0.172583775,2.199414,0.348109,0.866064693,3.28E-05
981,AR-5B,Bout_5,MINI6_20220428_175600.wav,300,24000,FALSE,62.83966649,9552.432951,-0.54288958,1.985582,0.492247,0.816042778,2.55E-05
982,AR-5B,Bout_5,MINI6_20220428_185600.wav,300,24000,FALSE,54.5240909,9352.086007,-0.308503398,2.071793,0.440683,0.863053539,2.64E-05
983,AR-5B,Bout_5,MINI6_20220428_195600.wav,300,24000,FALSE,87.62645503,10511.86966,0.467429081,2.077099,0.433091,0.842972701,1.88E-05
984,AR-5B,Bout_5,MINI6_20220428_205600.wav,300,24000,FALSE,83.87194575,8892.062269,0.287257589,1.560013,0.647089,0.777320218,1.67E-05
985,AR-5B,Bout_5,MINI6_20220429_044600.wav,300,24000,FALSE,81.52694239,9021.209526,-0.34817236,1.396405,0.687395,0.742375735,1.36E-05
986,AR-5B,Bout_5,MINI6_20220429_054600.wav,300,24000,FALSE,86.80074654,8998.534882,-0.892975803,1.436552,0.688541,0.684182024,3.01E-05
987,AR-5B,Bout_5,MINI6_20220429_064600.wav,300,24000,FALSE,107.7690358,9728.617001,-0.321581427,1.649456,0.596963,0.751283429,3.00E-05
988,AR-5B,Bout_5,MINI6_20220429_074600.wav,300,24000,FALSE,90.34088039,9134.155889,-0.180773285,1.570255,0.649496,0.743741859,3.26E-05
989,AR-5B,Bout_5,MINI6_20220429_084600.wav,300,24000,FALSE,94.09152708,9120.716136,-0.722472474,1.678039,0.623934,0.766347005,1.97E-05
990,AR-6B,Bout_5,MINI5_20220425_084900.wav,300,24000,FALSE,75.08476428,9473.439651,0.593664553,2.209307,0.301048,0.85055558,9.73E-06
991,AR-6B,Bout_5,MINI5_20220425_165400.wav,300,24000,FALSE,64.69585061,9093.22229,0.452521175,2.352347,0.145951,0.919287074,1.06E-05
992,AR-6B,Bout_5,MINI5_20220425_175400.wav,300,24000,FALSE,65.46484502,9086.13885,0.448485738,2.259503,0.253832,0.921815911,1.24E-05
993,AR-6B,Bout_5,MINI5_20220425_185400.wav,300,24000,FALSE,64.72946065,9091.937764,0.492163745,2.383917,0.077785,0.927472255,1.44E-05
994,AR-6B,Bout_5,MINI5_20220425_195400.wav,300,24000,FALSE,76.45120188,9402.604529,0.229912181,2.125157,0.381761,0.809196193,1.09E-05
995,AR-6B,Bout_5,MINI5_20220425_205400.wav,300,24000,FALSE,77.41002797,9240.233132,0.728866343,1.571399,0.62745,0.760210927,1.24E-05
996,AR-6B,Bout_5,MINI5_20220426_044800.wav,300,24000,FALSE,56.31669139,9126.013287,-0.761579813,0.748435,0.83532,0.668390325,9.23E-06
997,AR-6B,Bout_5,MINI5_20220426_054800.wav,300,24000,FALSE,69.08067756,9492.055857,0.388879775,1.463405,0.689728,0.721693935,7.98E-06
998,AR-6B,Bout_5,MINI5_20220426_064800.wav,300,24000,FALSE,89.81553472,10415.39639,0.706159579,1.748827,0.565906,0.755279683,1.03E-05
999,AR-6B,Bout_5,MINI5_20220426_074800.wav,300,24000,FALSE,97.60666627,9668.151053,0.356248082,1.565527,0.637715,0.713941545,2.33E-05
1000,AR-6B,Bout_5,MINI5_20220426_084800.wav,300,24000,FALSE,90.72414336,10062.07397,0.910458054,1.88326,0.474802,0.821090912,9.47E-06
1001,AR-6B,Bout_5,MINI5_20220426_165400.wav,300,24000,FALSE,65.48549636,9113.048695,0.49896082,2.333029,0.161276,0.916290064,1.22E-05
1002,AR-6B,Bout_5,MINI5_20220426_175400.wav,300,24000,FALSE,64.2766571,9065.07646,0.513052881,2.376813,0.095254,0.927128319,1.13E-05
1003,AR-6B,Bout_5,MINI5_20220426_185400.wav,300,24000,FALSE,69.6583232,9123.156365,0.2097195,2.032067,0.45885,0.848590595,1.10E-05
1004,AR-6B,Bout_5,MINI5_20220426_195400.wav,300,24000,FALSE,86.04307539,9720.056904,0.512821645,1.606933,0.647021,0.755443085,1.08E-05
1005,AR-6B,Bout_5,MINI5_20220426_205400.wav,300,24000,FALSE,70.32086997,8947.962902,0.720519675,1.644592,0.627719,0.772947591,1.40E-05
1006,AR-6B,Bout_5,MINI5_20220427_044800.wav,300,24000,FALSE,54.22180537,9081.274885,-0.357662934,1.131629,0.775656,0.755472183,3.80E-06
1007,AR-6B,Bout_5,MINI5_20220427_054800.wav,300,24000,FALSE,80.56726143,9568.885821,0.729888682,1.657069,0.61637,0.743260052,6.58E-06
1008,AR-6B,Bout_5,MINI5_20220427_064800.wav,300,24000,FALSE,94.72044174,10451.90973,0.890593028,1.832365,0.512941,0.839443076,5.78E-06
1009,AR-6B,Bout_5,MINI5_20220427_074800.wav,300,24000,FALSE,91.49886661,9485.310624,0.325638833,1.25142,0.754458,0.765981754,1.15E-05
1010,AR-6B,Bout_5,MINI5_20220427_084800.wav,300,24000,FALSE,78.93277893,9784.115306,0.922418857,1.848107,0.527803,0.861341553,3.77E-06
1011,AR-6B,Bout_5,MINI5_20220427_165500.wav,300,24000,FALSE,61.13292762,9609.962048,0.595490145,2.304063,0.231387,0.898779857,4.70E-06
1012,AR-6B,Bout_5,MINI5_20220427_175500.wav,300,24000,FALSE,86.36274015,9991.199276,0.477331818,1.621999,0.646794,0.773497821,6.63E-06
1013,AR-6B,Bout_5,MINI5_20220427_185500.wav,300,24000,FALSE,66.43675855,9209.285558,0.553986512,2.252096,0.264917,0.894697588,8.94E-06
1014,AR-6B,Bout_5,MINI5_20220427_195500.wav,300,24000,FALSE,78.72069069,9399.575689,0.094965583,1.752164,0.597183,0.763532802,1.13E-05
1015,AR-6B,Bout_5,MINI5_20220427_205500.wav,300,24000,FALSE,76.55928854,9274.682728,0.97652187,1.70513,0.591243,0.762107828,1.14E-05
1016,AR-6B,Bout_5,MINI5_20220428_044700.wav,300,24000,FALSE,68.80075163,9042.849875,-0.28524395,1.359945,0.728643,0.708419556,9.43E-06
1017,AR-6B,Bout_5,MINI5_20220428_054700.wav,300,24000,FALSE,70.296961,9355.801386,-0.259403381,1.323307,0.736035,0.711184403,9.79E-06
